id,price,dist_navy_pier_miles,is_landmark_proximate,transit_north_premium,is_premium_transit_hub,shoreline_gravity,dist_to_nearest_beach_miles,crime_density_total,nb_homicides_half_mile
1435837786195613408,,6.7144,0,0.1006,0.7759,0.1924,5.1342,226.8979,0
1435878637251733634,160.0,7.5512,0,0.0985,0.8424,0.2175,5.7637,235.8681,0
1435981065771608601,167.0,4.763,0,0.1086,0.6256,0.2016,4.0691,397.3531,1
1436215535006617229,190.0,6.9357,0,0.0986,0.7822,0.1882,5.3414,226.8979,0
1436355949908218174,47.0,4.823,0,0.0932,0.5428,0.2104,4.6961,188.3615,1
1436363365811739554,39.0,4.7463,0,0.0948,0.5446,0.2136,4.6206,188.3615,1
1436366471500155494,296.0,8.0288,0,0.0916,0.827,0.1793,6.33,165.1946,0
1436379685020803102,57.0,4.79,0,0.0945,0.5473,0.21,4.6334,188.3615,1
1436380006898100117,38.0,3.7744,1,0.1102,0.5263,0.3312,4.1501,152.0856,0
1436388442106223060,42.0,5.0391,0,0.0824,0.4974,0.2328,5.2488,150.5926,0
1436390764910307884,36.0,4.7864,0,0.0948,0.5483,0.2098,4.6231,188.3615,1
1436412632238863789,198.0,6.5574,0,0.1119,0.8457,0.3199,4.6886,160.9753,0
1436480601833879912,122.0,4.8852,0,0.1375,0.8093,0.5367,2.9949,365.3628,0
1436544511639908182,235.0,9.929,0,0.0836,0.0,0.1776,8.111,22.8329,0
1436617588993821439,420.0,2.4604,1,0.1901,0.6577,0.3906,1.6522,314.0505,0
1436670757508756078,,10.075,0,0.0781,0.8653,0.1413,8.3852,90.2514,0
1436912602886744755,199.0,5.3189,0,0.1166,0.7368,0.2263,3.8608,258.2845,0
1436912648193221303,165.0,5.3189,0,0.1166,0.7368,0.2263,3.8608,258.2845,0
1436990496646182474,102.0,2.6216,1,0.175,0.6336,0.3527,2.0791,383.6329,1
1437132145859538460,194.0,3.1864,1,0.1272,0.5323,0.4961,3.8348,276.7138,0
1437590147174268449,432.0,1.4788,1,0.2624,0.6505,0.6045,0.979,842.8006,3
1437817519119084621,88.0,9.0518,0,0.0977,0.9818,0.8832,7.2209,402.4574,0
1437857080280801176,99.0,6.6449,0,0.1115,0.8521,0.3308,4.7689,160.9753,0
1437894994843474215,1137.0,1.7328,1,0.2195,0.5999,0.5934,2.1152,1063.742,2
1438059022646498383,220.0,6.5563,0,0.1157,0.8739,0.5229,4.6723,358.0325,0
1438188860193373486,34.0,4.6995,0,0.0852,0.0,0.294,4.4176,152.0856,0
1438327252981009007,150.0,1.9679,1,0.2106,0.6251,0.4573,1.7361,383.6329,1
1438480671475412083,80.0,6.218,0,0.0564,0.4074,0.6074,1.0869,390.6212,0
1438506632527739892,237.0,3.8371,0,0.1367,0.0,0.2576,2.9553,314.0505,1
1438613282445791186,31.0,9.4495,0,0.0275,0.0,0.2019,3.9304,322.2279,1
1438620685226028183,343.0,6.8256,0,0.1132,0.8858,0.5452,4.9459,329.1328,0
1438640735469430395,,1.1571,1,0.3041,0.6561,0.7716,0.6974,842.8006,1
1438682536372581620,254.0,8.5202,0,0.0342,0.3252,0.8662,1.5012,611.3177,1
1439154540418698124,846.0,1.2102,1,0.2956,0.6533,0.7288,0.7855,842.8006,1
1439183834169491156,107.0,3.1075,0,0.181,0.0,0.6316,1.2467,253.4784,0
1439228410419293732,119.0,8.4636,0,0.0791,0.0,0.1335,7.1169,217.7129,1
1439241234393635663,109.0,8.5152,0,0.0783,0.0,0.1316,7.1892,217.7129,1
1439299617681275819,139.0,7.2009,0,0.1099,0.9011,0.5576,5.3255,329.1328,0
1439710371687346896,186.0,6.8414,0,0.0984,0.0,0.1844,5.2935,226.8979,0
1439788308846930696,150.0,5.0222,0,0.1018,0.6132,0.1909,4.3858,397.3531,1
1439950619427848999,204.0,6.5872,0,0.1007,0.7638,0.1889,5.0614,226.8979,0
1440004128131487128,51.0,4.7136,0,0.0958,0.5473,0.2141,4.5733,188.3615,1
1440554107777539628,114.0,7.293,0,0.1101,0.9127,0.7721,5.4438,329.1328,0
1440681585712869280,351.0,5.8679,0,0.1054,0.0,0.1922,4.5426,258.2845,0
1440724649700882109,140.0,7.9151,0,0.1035,0.0,0.4725,6.0338,180.9846,0
1440846677673841805,263.0,9.5963,0,0.0715,0.0,0.1175,8.2519,217.7129,0
1441377109837464533,109.0,5.1212,0,0.1188,0.7274,0.229,3.7195,258.2845,0
1441481632693900669,120.0,6.2497,0,0.056,0.4063,0.6169,1.0394,390.6212,0
1441674323296638725,413.0,3.7151,0,0.1167,0.0,0.2871,3.8193,188.3615,0
1442324843684515327,240.0,11.3294,0,0.0735,0.0,0.1316,9.6023,52.5755,0
1442329722271007266,205.0,2.787,1,0.1467,0.5556,0.4563,3.2724,289.1653,0
1442366816124239373,141.0,8.5499,0,0.0331,0.0,0.2862,2.4739,382.9801,3
1442379269172941422,103.0,8.8729,0,0.0864,0.8534,0.1682,7.1452,165.1946,0
1442409965810974535,177.0,3.0709,1,0.134,0.5453,0.4227,3.5504,289.1653,0
1442764451463251041,148.0,9.1643,0,0.0293,0.2981,0.6337,2.1208,611.3177,0
1442794315598412561,377.0,7.2655,0,0.1088,0.0,0.4926,5.3826,329.1328,0
1442819197612864726,25.0,10.8015,0,0.0205,0.2415,0.8216,3.8016,209.5233,0
1442826719672159032,58.0,6.5299,0,0.1067,0.0,0.2288,4.8022,165.1946,0
1442999473408985878,,13.0288,0,0.0111,0.156,0.133,7.2847,64.6879,0
1443067800324204408,112.0,4.0932,0,0.1,0.0,0.3299,4.5464,152.0856,0
1443553474639916674,25.0,10.7731,0,0.0206,0.2429,0.8434,3.7769,209.5233,0
1443985021265445040,149.0,3.3064,0,0.1686,0.7261,0.422,1.682,253.4784,0
1444265124067976770,82.0,7.3041,0,0.1096,0.9099,0.6634,5.4426,329.1328,0
1444414413460064139,125.0,5.1124,0,0.1258,0.0,0.2846,3.4087,159.7822,0
1444554190873904891,81.0,7.3316,0,0.1095,0.9126,0.7137,5.4762,329.1328,0
1444567775525001735,38.0,7.2706,0,0.1099,0.9088,0.6704,5.4097,329.1328,0
1444580951773270756,130.0,3.378,0,0.127,0.5558,0.32,3.5456,188.3615,0
1444976170891969074,84.0,11.7957,0,0.0679,0.0,0.1119,10.182,52.5755,0
1445012645375279210,,10.7822,0,0.0206,0.2423,0.825,3.7827,209.5233,0
1445048022510457173,156.0,6.2247,0,0.0965,0.0,0.1698,5.0968,354.858,1
1445081314918113017,122.0,4.1075,0,0.1334,0.0,0.2525,3.106,314.0505,0
1445147889844916318,175.0,2.542,1,0.182,0.6445,0.3674,1.8815,314.0505,1
1445474390517324610,253.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1445474717083154969,244.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1445475116332283489,352.0,2.6175,1,0.1918,0.694,0.4429,1.4096,842.8006,1
1445475633766522718,352.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1445476003792902123,271.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1445476688223110533,311.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1445612672956245497,,1.712,1,0.2295,0.6223,0.5229,1.6565,1063.742,4
1445612676467494248,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445612680183082935,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445612705860143587,,1.712,1,0.2295,0.6223,0.5229,1.6565,1063.742,4
1445612714944116902,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445612716346774030,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445612724890485206,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445612727798976834,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445612731314707244,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445612733923270317,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445612734324663514,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445612734470153338,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445612735213909760,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445612765416727186,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445613332996530907,,1.712,1,0.2295,0.6223,0.5229,1.6564,1063.742,4
1445673922042258563,31.0,4.5577,0,0.1226,0.0,0.2269,3.5526,314.0505,0
1445674595376707851,,5.3635,0,0.115,0.732,0.2199,3.9448,258.2845,0
1445674621152990918,,4.6966,0,0.0955,0.5439,0.2166,4.5872,188.3615,1
1445676367364432547,40.0,3.874,0,0.1132,0.5516,0.2696,3.9108,188.3615,0
1445677003246047190,41.0,7.229,0,0.1004,0.0,0.2159,5.4708,165.1946,0
1445678281012237256,35.0,4.6337,0,0.0963,0.5428,0.2209,4.5485,188.3615,1
1445678451160623162,,6.2176,0,0.1011,0.0,0.1826,4.8712,258.2845,0
1445681491734475428,90.0,6.2643,0,0.0964,0.0,0.1695,5.1172,354.858,1
1445695255866810101,234.0,3.0508,0,0.1388,0.5621,0.3583,3.2797,188.3615,0
1445768313144591464,208.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1445768596587395348,168.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1445788522144525713,639.0,4.874,0,0.1344,0.7895,0.3834,3.0299,365.3628,0
1445855565231253698,154.0,5.3441,0,0.0695,0.0,0.5224,2.1263,399.8848,0
1446255257207425766,102.0,7.799,0,0.0415,0.0,0.1942,4.1708,306.2093,0
1446546846138748302,5400.0,3.5804,0,0.148,0.6781,0.2882,2.587,314.0505,0
1446683813268891727,45.0,5.0206,0,0.0828,0.4985,0.233,5.2257,150.5926,0
1446920316055053727,,4.0115,0,0.1397,0.7002,0.2758,2.7916,314.0505,1
1446921426409631558,,4.0113,0,0.1397,0.7002,0.2758,2.7915,314.0505,1
1446922924154643961,88.0,6.3049,0,0.102,0.7451,0.1877,4.8669,258.2845,0
1447376795981157398,289.0,3.2624,1,0.1261,0.5375,0.4083,3.7533,289.1653,0
1447877259155320673,82.0,7.1358,0,0.1086,0.0,0.3907,5.2454,160.9753,0
1448037806871443288,231.0,4.3057,0,0.1129,0.5991,0.2211,3.8306,383.6329,3
1448114782295920743,399.0,8.0133,0,0.0375,0.3384,0.5082,1.1435,397.8142,0
1448686661291622425,109.0,5.3815,0,0.1303,0.8314,0.5741,3.4944,358.0325,0
1449270081133683859,187.0,3.8768,0,0.1349,0.0,0.2537,3.0138,314.0505,1
1449287850921382010,191.0,5.9357,0,0.1079,0.7481,0.2048,4.4516,258.2845,0
1449424473450344795,474.0,6.936,0,0.104,0.0,0.2332,5.1564,165.1946,0
1449466347747274886,83.0,8.5985,0,0.0975,0.0,0.3553,6.7086,180.9846,0
1449544308566088951,444.0,4.5999,0,0.1429,0.8003,0.5689,2.7095,365.3628,0
1450048852094006434,26.0,10.8814,0,0.0202,0.2396,0.8887,3.8942,209.5233,0
1450074511663412996,324.0,2.3514,1,0.1876,0.6286,0.3885,1.9349,383.6329,0
1450252157030227580,561.0,9.4404,0,0.0786,0.0,0.137,7.854,172.7917,0
1450252157641947745,83.0,13.6181,0,0.0594,0.0,0.0917,12.0775,23.5421,0
1450253657586191421,299.0,7.5019,0,0.0856,0.7279,0.1468,6.2233,217.7129,0
1450412255375745282,55.0,4.4227,0,0.0948,0.5141,0.2669,4.6725,152.0856,0
1450423622098740861,35.0,4.4099,0,0.0948,0.5126,0.2711,4.6806,152.0856,0
1450423690044734092,60.0,4.4338,0,0.0945,0.5134,0.2669,4.6867,152.0856,0
1450540041675463952,170.0,1.3067,1,0.2891,0.6668,0.76,0.4937,842.8006,0
1450736437633486574,733.0,1.8115,1,0.2101,0.5906,0.6343,2.3388,1063.742,0
1450737742201486091,594.0,1.8115,1,0.2101,0.5906,0.6343,2.3388,1063.742,0
1450738429846409158,1957.0,1.8335,1,0.2083,0.5901,0.6255,2.353,1063.742,0
1450762124130588988,99.0,7.933,0,0.0381,0.3401,0.3171,2.0277,397.8142,2
1450771349793997008,155.0,6.4442,0,0.1032,0.7685,0.1982,4.8808,226.8979,0
1450818416844537076,208.0,1.7568,1,0.2423,0.6678,0.5675,0.8517,842.8006,0
1450854643400741483,76.0,5.9233,0,0.123,0.8518,0.5609,4.0388,358.0325,0
1450904260625556721,184.0,4.0677,0,0.1464,0.0,0.3432,2.4174,253.4784,0
1450979717779421240,123.0,3.5893,0,0.1224,0.0,0.286,3.6062,188.3615,0
1450982862978993134,102.0,6.827,0,0.0994,0.7777,0.1892,5.2468,226.8979,0
1451008647158114288,171.0,4.0507,0,0.1345,0.0,0.2549,3.0586,314.0505,0
1451122250650871480,55.0,4.3019,0,0.0965,0.5114,0.2876,4.63,152.0856,0
1451131325316883560,55.0,4.2907,0,0.0973,0.5147,0.2816,4.5848,152.0856,0
1451152226957994164,216.0,5.1303,0,0.0929,0.0,0.1891,4.7584,421.1932,0
1451477617898167866,45.0,7.4083,0,0.0428,0.3603,0.3568,1.6608,397.8142,0
1451523454197938208,175.0,2.5447,1,0.1828,0.6478,0.3692,1.8446,314.0505,1
1451528092142911508,116.0,5.2115,0,0.1177,0.7311,0.2272,3.7874,258.2845,0
1451596966007210134,209.0,2.976,0,0.182,0.7235,0.4934,1.3092,253.4784,0
1451632553884396128,159.0,1.2818,1,0.2826,0.6449,0.6713,1.0127,842.8006,3
1451634045962567571,101.0,8.7962,0,0.0951,0.0,0.299,6.9075,180.9846,0
1451709307445066596,754.0,0.8988,1,0.3505,0.6656,0.9107,0.4339,842.8006,0
1451721221112826194,206.0,4.9501,0,0.1378,0.8197,0.676,3.0691,358.0325,0
1451806585677154877,104.0,1.1556,1,0.3055,0.6585,0.7878,0.6337,842.8006,1
1451817394741417806,122.0,10.0042,0,0.0794,0.8737,0.1471,8.2872,90.2514,0
1451830834989410781,138.0,6.3989,0,0.0755,0.5584,0.1521,5.9516,421.1932,3
1452189834278253195,38.0,3.823,0,0.1397,0.0,0.2663,2.8597,314.0505,1
1452192192147980597,116.0,2.6193,0,0.2001,0.0,0.657,0.8289,253.4784,0
1452271466945980817,264.0,1.5292,1,0.2682,0.6784,0.7382,0.4259,842.8006,0
1452306435229304070,115.0,3.5632,0,0.1208,0.5511,0.3037,3.7143,188.3615,0
1452311914889909299,70.0,13.4909,0,0.0672,0.0,0.1155,11.7251,54.6352,0
1452338494256665855,351.0,3.6616,1,0.1125,0.5243,0.3653,4.1268,152.0856,0
1452389205517169009,,13.4992,0,0.0671,0.0,0.1152,11.7345,54.6352,0
1452423731482754837,133.0,2.0722,1,0.2186,0.6716,0.4917,1.1051,842.8006,1
1452863469102421267,,8.5339,0,0.0332,0.0,0.2978,2.3612,382.9801,3
1452971759629560802,,4.8577,0,0.0785,0.0,0.6398,2.4049,314.8131,0
1452982966821533673,225.0,1.3475,1,0.2667,0.6261,0.6482,1.4569,1063.742,4
1452982966829362876,,1.3475,1,0.2667,0.6261,0.6482,1.4569,1063.742,4
1452983214995445313,,1.3475,1,0.2667,0.6261,0.6482,1.4569,1063.742,4
1452983216826578739,282.0,1.3475,1,0.2667,0.6261,0.6482,1.4569,1063.742,4
1452983418532302351,293.0,1.3476,1,0.2667,0.6261,0.6481,1.4572,1063.742,4
1452983464764099423,,1.3475,1,0.2667,0.6261,0.6482,1.4569,1063.742,4
1452983622666946420,,1.3475,1,0.2667,0.6261,0.6482,1.4569,1063.742,4
1452983645641185838,,1.3476,1,0.2667,0.6261,0.6481,1.4572,1063.742,4
1452983796538842799,,1.3475,1,0.2667,0.6261,0.6482,1.4569,1063.742,4
1452983838587398331,,1.3475,1,0.2667,0.6261,0.6482,1.4569,1063.742,4
1453277887957604991,215.0,5.1072,0,0.0934,0.0,0.1899,4.7327,421.1932,0
1453280256426370155,146.0,7.1463,0,0.1086,0.0,0.3976,5.2559,160.9753,0
1453307375654242827,132.0,7.0676,0,0.1094,0.0,0.4058,5.1772,160.9753,0
1453696714430026158,152.0,3.9087,0,0.1277,0.6266,0.2429,3.2689,383.6329,0
1453698036322210938,126.0,6.5475,0,0.108,0.0,0.2455,4.7714,165.1946,0
1453716502117139288,198.0,3.9087,0,0.1277,0.6266,0.2429,3.2689,383.6329,0
1453747084244751490,210.0,3.9087,0,0.1277,0.6266,0.2429,3.2689,383.6329,0
1453765125671862864,85.0,6.0538,0,0.0589,0.4157,0.3439,2.4337,446.6997,0
1453818382414636951,220.0,3.9089,0,0.1277,0.6266,0.2429,3.269,383.6329,0
1453831245401957070,68.0,9.9454,0,0.0248,0.272,0.7745,2.9273,209.5233,0
1454174034161430090,215.0,4.9801,0,0.0961,0.0,0.1941,4.5924,421.1932,2
1454430787551036368,273.0,3.1757,1,0.1543,0.6442,0.2992,2.4521,314.0505,0
1454743667324653782,180.0,6.6296,0,0.0519,0.396,0.2854,2.7269,205.763,1
1454973800496176343,220.0,5.0645,0,0.0745,0.452,0.494,2.495,446.6997,0
1454995696207431913,136.0,8.4771,0,0.1002,0.9496,0.5477,6.609,402.4574,0
1455023942647747776,166.0,6.2053,0,0.0566,0.0,0.5544,1.2192,390.6212,0
1455024544885695176,135.0,9.3573,0,0.0776,0.0,0.1326,7.8289,172.7917,0
1455090575331263442,29.0,8.1638,0,0.0361,0.3312,0.3022,2.2091,397.8142,2
1455309639323289090,323.0,3.7018,0,0.1648,0.0,0.7763,1.8163,365.3628,0
1455313446193033670,116.0,5.1982,0,0.1243,0.0,0.2799,3.4943,159.7822,0
1455805153893077227,523.0,1.8115,1,0.2101,0.5906,0.6343,2.3388,1063.742,0
1455805882772531937,737.0,1.8115,1,0.2101,0.5906,0.6343,2.3389,1063.742,0
1455806551516240109,2516.0,1.8335,1,0.2083,0.5901,0.6255,2.353,1063.742,0
1455883025060974738,842.0,4.7894,0,0.0804,0.4655,0.4127,3.1336,446.6997,1
1455907681245129397,,5.2491,0,0.1204,0.0,0.2473,3.6697,258.2845,0
1455986591319108349,166.0,7.9048,0,0.1051,0.9361,0.7755,6.0595,402.4574,0
1456043302384763900,150.0,2.8982,1,0.1691,0.6592,0.3359,2.0522,314.0505,0
1456456798745540528,360.0,1.3582,1,0.2698,0.6362,0.6322,1.2346,1063.742,4
1456562238035352670,98.0,7.2344,0,0.0485,0.0,0.1868,4.7387,153.0204,0
1456630106584525852,134.0,7.5075,0,0.0979,0.0,0.2084,5.7476,165.1946,0
1456643244048828245,207.0,3.0208,1,0.1366,0.5491,0.4162,3.4676,289.1653,0
1456711975064237851,53.0,8.2046,0,0.0669,0.0,0.1196,7.4358,332.1549,0
1456818364764245922,210.0,2.6811,1,0.1798,0.6619,0.3647,1.8166,314.0505,0
1456832642229016276,136.0,8.8798,0,0.0986,0.9739,0.8079,7.0422,402.4574,0
1456887265935365970,152.0,9.3853,0,0.0275,0.2855,0.2311,3.4287,382.9801,0
1456914784404057937,53.0,6.4606,0,0.0803,0.5991,0.1497,5.8133,509.0186,4
1457333323848562556,430.0,3.0288,1,0.1595,0.6427,0.312,2.3322,314.0505,1
1457364328221802120,206.0,1.1153,1,0.3103,0.6564,0.7992,0.6758,842.8006,1
1457457346833161296,176.0,4.3922,0,0.1104,0.595,0.2172,3.9366,383.6329,3
1457500699348790459,215.0,1.1219,1,0.3092,0.656,0.7927,0.6874,842.8006,1
1457547211787797549,35.0,4.9788,0,0.1206,0.721,0.2315,3.6183,258.2845,0
1457653894234693999,500.0,0.9245,1,0.3379,0.6502,0.8968,0.8089,842.8006,0
1458055540162636572,223.0,4.8394,0,0.1395,0.8147,0.6601,2.9556,365.3628,0
1458061822623030631,,5.7273,0,0.0633,0.4262,0.4355,2.0781,446.6997,0
1458192907122767022,130.0,4.6434,0,0.0833,0.47,0.4553,3.0813,413.2855,0
1458280153407881922,157.0,4.3922,0,0.1104,0.595,0.2172,3.9366,383.6329,3
1458280740021518953,142.0,4.3922,0,0.1104,0.595,0.2172,3.9366,383.6329,3
1458329237326991119,191.0,2.8178,1,0.1435,0.5477,0.5214,3.4397,276.7138,0
1458365290725071282,206.0,2.6831,1,0.1503,0.5537,0.5282,3.2881,276.7138,0
1458657007729416339,25.0,10.8839,0,0.0201,0.2384,0.8147,3.8836,209.5233,0
1459559152504624834,34.0,5.2919,0,0.0769,0.0,0.2279,5.2495,150.5926,0
1459582813277174122,260.0,3.9921,0,0.1368,0.683,0.2614,2.9716,314.0505,0
1459685862381822288,28.0,3.9048,1,0.1034,0.0,0.394,4.2864,289.1653,0
1459725530483838410,102.0,4.9338,0,0.1332,0.7904,0.3754,3.0927,365.3628,0
1459743758320953781,30.0,7.1943,0,0.049,0.0,0.1866,4.7743,153.0204,0
1459747849306127686,90.0,8.7935,0,0.095,0.0,0.2956,6.9052,180.9846,0
1459756526870524704,29.0,7.3309,0,0.0477,0.0,0.1827,4.8397,153.0204,0
1459784959277888766,32.0,7.2889,0,0.0479,0.0,0.186,4.7313,153.0204,0
1459789492430588141,30.0,7.2261,0,0.0486,0.0,0.1868,4.743,153.0204,0
1459792605661944335,130.0,8.1962,0,0.0931,0.0,0.1988,6.4133,235.8681,0
1459793182063926923,,7.2665,0,0.0482,0.0,0.1862,4.7425,153.0204,0
1459796689991976936,30.0,7.2542,0,0.0486,0.0,0.1838,4.8509,153.0204,0
1459803131410977807,32.0,7.1895,0,0.049,0.0,0.1874,4.7477,153.0204,0
1459827421281435913,234.0,1.4291,1,0.2803,0.6809,0.8439,0.2586,842.8006,0
1459877758424789012,105.0,3.1631,1,0.1271,0.5293,0.584,3.911,276.7138,0
1459893044737487984,31.0,7.2278,0,0.0488,0.0,0.1845,4.8375,153.0204,0
1459894406067303999,169.0,2.2509,0,0.2139,0.6955,0.5492,0.9857,842.8006,1
1459898501872582142,33.0,7.2405,0,0.0487,0.0,0.1841,4.8451,153.0204,0
1460296632178361068,113.0,1.3838,1,0.2791,0.6652,0.7056,0.5863,842.8006,0
1460310406658127238,99.0,5.8186,0,0.0789,0.538,0.1711,5.5533,169.0158,1
1460329067412113865,133.0,3.3775,0,0.1258,0.5507,0.3308,3.6114,188.3615,0
1460574061048536612,28.0,6.796,0,0.054,0.0,0.1908,4.9212,153.0204,0
1460919324575165315,129.0,9.1897,0,0.0289,0.0,0.2239,3.4607,382.9801,0
1460988312592250414,136.0,4.3176,1,0.0911,0.4847,0.4376,3.5229,413.2855,0
1460995092798035169,74.0,11.587,0,0.017,0.2141,0.8988,4.6073,209.5233,0
1461639555537600254,302.0,5.1525,0,0.1159,0.7128,0.2164,3.8716,258.2845,0
1461732674378884159,,1.4407,1,0.27,0.659,0.6464,0.7692,842.8006,1
1461732812667624891,,1.4299,1,0.2714,0.6595,0.6531,0.7505,842.8006,1
1461732883215152694,,1.4513,1,0.2689,0.6592,0.6429,0.7714,842.8006,1
1461732954467612560,,1.431,1,0.2713,0.6594,0.6523,0.7531,842.8006,1
1461740185764987195,294.0,4.9941,0,0.1318,0.7902,0.3632,3.1604,365.3628,0
1461758040199398620,526.0,1.8115,1,0.2101,0.5906,0.6343,2.3388,1063.742,0
1461759129263497429,666.0,1.8115,1,0.2101,0.5906,0.6343,2.3388,1063.742,0
1461906542428104696,167.0,8.665,0,0.0373,0.0,0.1475,5.8726,301.8195,1
1462189283676454123,204.0,0.7405,1,0.3699,0.6439,0.9639,0.9906,842.8006,0
1462312098790928187,196.0,8.7234,0,0.0634,0.0,0.1127,7.9425,332.1549,0
1462347207499759636,46.0,4.6619,0,0.0965,0.5466,0.2172,4.5386,188.3615,1
1462377461548902918,88.0,9.3073,0,0.0955,0.9849,0.6233,7.4534,402.4574,0
1462455228986279620,760.0,6.4097,0,0.1068,0.0,0.2214,4.7254,226.8979,0
1462459685467430572,84.0,8.6376,0,0.0972,0.0,0.3522,6.7476,180.9846,0
1462599880922045750,127.0,5.0676,0,0.1359,0.8244,0.6791,3.1881,358.0325,0
1462683306331124045,50.0,9.0899,0,0.0744,0.0,0.1234,7.7602,217.7129,0
1462702813622655264,212.0,2.8515,1,0.1423,0.5479,0.4981,3.4414,276.7138,0
1462750197462623577,203.0,2.8537,1,0.1422,0.5481,0.4945,3.4378,276.7138,0
1463070366974541146,271.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1463070734984062834,311.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1463071085602582383,271.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1463071422862364638,238.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1463071712073692850,225.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1463072321645474752,253.0,2.6175,1,0.1918,0.694,0.4429,1.4095,842.8006,1
1463246821814655765,75.0,10.496,0,0.0219,0.2512,0.7347,3.4769,209.5233,0
1463254044838394003,22.0,10.722,0,0.0212,0.2491,0.8214,3.7912,209.5233,0
1463264600208548731,156.0,2.7942,1,0.1701,0.6454,0.3374,2.0932,314.0505,1
1463296653868399816,96.0,2.7376,1,0.1727,0.6453,0.3437,2.0441,314.0505,1
1463747188720189384,146.0,4.3922,0,0.1104,0.595,0.2172,3.9366,383.6329,3
1463762628858925786,174.0,4.392,0,0.1104,0.5951,0.2172,3.9364,383.6329,3
1463888758064844382,1596.0,3.3665,0,0.1708,0.7458,0.528,1.5426,253.4784,0
1463930052589721372,157.0,6.1729,0,0.0574,0.4117,0.3271,2.5112,446.6997,0
1464117391721976410,161.0,2.2653,1,0.1937,0.6326,0.4025,1.8164,383.6329,0
1464119467697995407,352.0,1.5871,1,0.2504,0.6479,0.5636,1.096,842.8006,3
1464125776680548053,224.0,1.638,1,0.254,0.6702,0.6215,0.6966,842.8006,0
1464173191801473110,255.0,2.8466,1,0.1424,0.5477,0.5036,3.4452,276.7138,0
1464192452987255796,165.0,7.2182,0,0.1096,0.9003,0.5343,5.34,329.1328,0
1464408460087609514,128.0,9.2482,0,0.0288,0.2952,0.6441,2.205,611.3177,0
1464409846108916742,141.0,3.8893,1,0.1042,0.0,0.3824,4.4007,289.1653,0
1464628461722690513,170.0,3.2124,0,0.178,0.0,0.6622,1.3334,253.4784,0
1464695874649578622,258.0,2.3166,0,0.2123,0.7041,0.5881,0.8453,253.4784,0
1464895313525635802,257.0,2.5347,1,0.1567,0.5537,0.6801,3.2917,276.7138,0
1465252906801802022,,6.7998,0,0.1135,0.8851,0.549,4.9204,329.1328,0
1465294028855385457,436.0,1.1658,1,0.3062,0.6631,0.8178,0.5159,842.8006,0
1465328757311896681,123.0,4.1347,0,0.1452,0.0,0.3451,2.4596,253.4784,0
1465340313306418061,80.0,0.7203,1,0.3763,0.6474,0.9358,0.9029,842.8006,0
1465433424595348994,105.0,2.746,1,0.1791,0.671,0.3681,1.792,314.0505,0
1465588704521231917,776.0,8.4495,0,0.0649,0.0,0.1161,7.6847,332.1549,0
1466004591099667275,128.0,5.0265,0,0.1364,0.8221,0.6629,3.1448,358.0325,0
1466081688732640179,1269.0,4.0498,0,0.1466,0.0,0.3415,2.4108,253.4784,0
1466106946821137224,189.0,1.8286,1,0.2368,0.6697,0.5524,0.889,842.8006,1
1466403994275916140,198.0,2.8597,1,0.1419,0.5477,0.4959,3.4475,276.7138,0
1466425026156138129,207.0,2.7376,1,0.1479,0.5529,0.5043,3.3133,276.7138,0
1466637115828146084,44.0,9.4601,0,0.0943,0.9862,0.5273,7.5951,402.4574,0
1466683107992975411,36.0,4.533,0,0.123,0.0,0.2277,3.5369,314.0505,0
1466685207273335006,136.0,1.9946,0,0.2348,0.7032,0.7621,0.4704,253.4784,0
1466713652247719810,352.0,1.166,1,0.3062,0.6631,0.8176,0.5162,842.8006,0
1466857549995589520,513.0,1.8508,1,0.209,0.5959,0.5646,2.2261,1063.742,0
