listing_id,price,accommodates,bedrooms,bathrooms,room_type,property_type,review_scores_rating,occupancy_proxy,weekend_occupancy_proxy,summer_occupancy_proxy,winter_occupancy_proxy,total_review_count,recent_review_count,avg_review_length,estimated_annual_revenue,log_revenue,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_clean_Entire home,property_type_clean_Entire rental unit,property_type_clean_Other,property_type_clean_Private room in home,property_type_clean_Private room in rental unit,Amenity_PCA_1,Amenity_PCA_2,Amenity_PCA_3,Amenity_PCA_4,Amenity_PCA_5,Cluster_ID
36631488,68.0,4,2.0,2.0,Entire home/apt,Entire rental unit,5.0,0.21095890410958903,0.21153846153846154,0.0,0.15555555555555556,9.0,3.0,204.11111111111111,5236.0,8.563504094279487,1.0,34.0,51.0,1.0,1.0,Woodlawn,41.78388,-87.60625,2.0,32,1125,1.0,6,288,9,3,1,1,5.0,4.89,5.0,5.0,4.78,4.89,f,29,0.12,False,False,False,False,True,False,False,False,0.2711397670370372,0.8980779698909527,0.3472456833493906,0.4781717456651569,-0.4428725149094847,1
36638326,49.0,1,1.0,1.0,Private room,Private room in rental unit,5.0,0.10684931506849316,0.09615384615384616,0.0,0.0,6.0,0.0,324.5,1911.0000000000002,7.555905093611346,1.0,34.0,51.0,1.0,1.0,Woodlawn,41.78366,-87.60589,1.0,32,1125,1.0,1,326,6,0,0,1,5.0,5.0,5.0,5.0,4.67,5.0,f,29,0.09,False,True,False,False,False,False,False,True,-0.6291182856642425,1.346988897207416,1.0951149601449766,0.6168028484182989,-0.6586535815437572,2
36638765,111.0,3,0.0,1.0,Entire home/apt,Entire rental unit,4.74,0.11506849315068493,0.11538461538461539,0.0,0.0,54.0,8.0,311.8888888888889,4662.0,8.44741429680832,1.0,2.0,3.0,1.0,1.0,Avondale,41.93654,-87.72386,1.0,3,360,1.0,0,323,54,8,1,8,4.72,4.72,4.89,4.91,4.56,4.52,f,1,0.72,False,False,False,False,True,False,False,False,-1.6562254436643995,0.1722562607061739,-0.0109749391319039,1.1424709144249832,-0.7818795005737358,1
36669561,162.0,6,3.0,1.0,Entire home/apt,Entire rental unit,4.96,0.06301369863013699,0.08653846153846154,0.0,0.0,279.0,56.0,228.53046594982078,3726.0,8.223358899479258,1.0,1.0,1.0,1.0,0.0,Uptown,41.96586,-87.66584,4.0,2,29,1.0,17,342,279,56,5,48,4.97,4.95,4.96,4.97,4.96,4.85,t,1,3.73,False,False,False,False,True,False,False,False,2.7582551940901774,-0.2910872603698118,-0.4278181854239904,0.6532094886167361,-0.0732772618227257,1
36711170,485.0,10,2.0,2.0,Entire home/apt,Entire rental unit,4.9,0.5616438356164384,0.5769230769230769,1.0,0.0,244.0,43.0,239.36885245901638,99425.0,11.50716892785785,1.0,1.0,1.0,1.0,1.0,Loop,41.88306,-87.62577,6.0,3,1125,1.0,14,160,244,43,0,44,4.91,4.95,4.85,4.95,4.95,4.77,f,1,3.24,False,False,False,False,True,False,False,False,0.8504448798681992,0.6669231177288268,0.2380132695924232,-0.6276054597520675,-0.8891027782025083,1
36727196,73.0,6,2.0,1.0,Entire home/apt,Entire condo,4.81,0.2410958904109589,0.25,0.0,0.23333333333333334,142.0,3.0,182.07746478873239,6424.000000000001,8.76795190976342,1.0,1.0,1.0,1.0,1.0,Woodlawn,41.78146,-87.6052,3.0,32,1125,1.0,2,277,142,3,1,2,4.87,4.87,4.87,4.96,4.73,4.75,f,1,1.9,False,False,False,False,False,False,False,False,2.0264650163968096,0.2212895713873299,0.4893006756870327,1.3543083706274923,0.0990282995452454,1
36729228,54.0,2,1.0,1.5,Private room,Private room in home,4.92,0.6328767123287671,0.6538461538461539,1.0,0.0,230.0,42.0,254.7086956521739,12474.0,9.431481920619719,0.0,2.0,3.0,1.0,1.0,Edgewater,41.98725,-87.66176,1.0,2,60,1.0,4,134,230,42,0,39,4.96,4.82,4.94,4.95,4.97,4.93,f,1,3.05,False,True,False,False,False,False,True,False,-1.172169013911096,0.621074652597231,1.5780830927261045,0.6683601499969167,-0.4540992819003366,2
36804964,327.0,6,3.0,1.0,Entire home/apt,Entire condo,5.0,0.4547945205479452,0.46153846153846156,1.0,0.011111111111111112,60.0,6.0,406.95,54282.00000000001,10.901966381397214,0.0,1.0,1.0,1.0,1.0,Edgewater,41.99562,-87.66833,4.0,5,10,1.0,16,199,60,6,0,6,5.0,5.0,4.98,5.0,4.98,4.88,f,1,0.8,False,False,False,False,False,False,False,False,2.5329438089904506,-0.7771070821830819,0.0568850791320404,-0.4101069857446505,0.2330173355099445,1
36808735,112.0,7,2.0,1.0,Entire home/apt,Entire rental unit,4.88,0.06027397260273973,0.08653846153846154,0.0,0.0,238.0,30.0,215.80252100840337,2464.0000000000005,7.80994708647679,1.0,1.0,1.0,1.0,0.0,South Lawndale,41.84721,-87.69704,2.0,2,29,1.0,19,343,238,30,4,41,4.95,4.92,4.96,4.93,4.69,4.83,f,1,3.18,False,False,False,False,True,False,False,False,2.519187789504376,0.2253925449532627,-0.4760097306222727,0.3177667332899521,-0.6277443364312959,1
36828964,94.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.89,0.5068493150684932,0.5096153846153846,1.0,0.0,55.0,0.0,244.3272727272727,17390.0,9.763708110007842,0.0,4.0,12.0,1.0,1.0,Douglas,41.82826,-87.61815,0.0,32,365,1.0,30,180,55,0,0,1,4.96,4.84,4.96,4.98,4.8,4.82,f,3,1.37,False,False,False,False,True,False,False,False,1.5655786347242748,-1.4690900135461695,-0.2571700958461801,0.2869211899246577,-0.2276288083424739,1
36832082,360.0,6,2.0,2.0,Entire home/apt,Entire condo,4.99,0.6054794520547945,0.5865384615384616,1.0,0.06666666666666667,296.0,61.0,250.97297297297297,79559.99999999999,11.284279302019133,1.0,4.0,8.0,1.0,0.0,Lincoln Park,41.92276,-87.63928,3.0,1,1125,1.0,8,144,296,61,3,65,4.99,4.95,4.98,4.99,5.0,4.87,f,4,3.96,False,False,False,False,False,False,False,False,2.314668257351708,0.7884031966092659,0.1659958151058256,0.3302995249299362,-0.3679486628096699,1
36832360,252.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.34794520547945207,0.34615384615384615,0.0,0.6777777777777778,0.0,0.0,0.0,32004.000000000004,10.373647419576104,0.0,4.0,6.0,0.0,0.0,Near South Side,41.86492479999999,-87.6246539,1.0,32,1125,1.0,2,238,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-2.113122000138144,2.153542189871096,-1.8336535929392124,0.0473432442037501,0.5591356092656131,0
36835843,42.0,1,1.0,1.0,Private room,Private room in rental unit,4.81,0.07671232876712329,0.07692307692307693,0.0,0.0,21.0,3.0,122.42857142857143,1176.0,7.0707241072602764,1.0,34.0,51.0,1.0,1.0,Woodlawn,41.78406,-87.60749,1.0,32,1125,1.0,2,337,21,3,0,4,4.86,4.9,4.95,5.0,4.48,4.67,f,29,0.29,False,True,False,False,False,False,False,True,-0.7627807304227936,1.009918505649781,0.7745207769086846,0.946493192789942,-0.1927866139492445,2
36870884,364.0,12,2.0,2.0,Entire home/apt,Entire rental unit,4.84,0.3095890410958904,0.375,0.043478260869565216,0.3,236.0,37.0,233.57203389830508,41132.0,10.624565998024766,1.0,25.0,29.0,1.0,1.0,Near West Side,41.88655853271485,-87.6519546508789,7.0,2,999,1.0,1,252,236,37,3,44,4.91,4.79,4.85,4.94,4.95,4.7,f,25,3.18,False,False,False,False,True,False,False,False,0.2924648430020697,-0.0308936335236369,-0.8727793280313243,0.7355203419152441,0.0149718218419487,1
36871691,483.0,12,3.0,2.0,Entire home/apt,Entire rental unit,4.74,0.3041095890410959,0.3269230769230769,0.08695652173913043,0.24444444444444444,202.0,23.0,282.8910891089109,53613.00000000001,10.889565506983523,1.0,25.0,29.0,1.0,1.0,Near West Side,41.88649368286133,-87.65186309814453,7.0,2,999,1.0,2,254,203,23,0,29,4.87,4.75,4.92,4.9,4.96,4.66,f,25,2.74,False,False,False,False,True,False,False,False,0.2936720654169589,-0.2603457340435209,-1.239044762855259,0.6671785804867514,0.094185970441619,1
36912569,59.0,1,1.0,1.0,Private room,Private room in rental unit,4.93,0.12602739726027398,0.14423076923076922,0.06521739130434782,0.08888888888888889,174.0,26.0,226.66666666666666,2714.0000000000005,7.906547232368036,1.0,1.0,6.0,1.0,1.0,West Town,41.89816,-87.69413,1.0,2,8,1.0,8,319,174,26,4,25,4.95,4.89,4.96,4.95,4.83,4.92,t,1,2.33,False,True,False,False,False,False,False,True,0.3726859743411665,0.1193379311887321,1.1686039231951926,0.6316755564615569,-0.3195911450542006,2
37053533,156.0,6,3.0,1.5,Entire home/apt,Entire bungalow,4.86,0.8602739726027397,0.875,1.0,0.7777777777777778,139.0,23.0,190.8273381294964,48984.0,10.799269407778743,1.0,2.0,2.0,1.0,1.0,Morgan Park,41.69589,-87.66555,6.0,2,28,1.0,10,51,139,24,2,24,4.86,4.88,4.95,4.95,4.83,4.81,f,2,1.89,False,False,False,False,False,True,False,False,1.059186691705603,-0.0810092676405731,-0.0517039184433062,1.03452880200965,0.0598948244691023,1
37091430,123.0,4,2.0,2.0,Entire home/apt,Entire condo,4.88,0.20821917808219179,0.2403846153846154,0.06521739130434782,0.17777777777777778,416.0,81.0,204.7403846153846,9348.0,9.143024664691316,1.0,13.0,15.0,1.0,1.0,Lower West Side,41.85675,-87.68591,4.0,1,1000,1.0,2,289,416,81,7,74,4.93,4.9,4.94,4.97,4.76,4.86,f,13,5.74,False,False,False,False,False,False,False,False,1.933610995058172,0.2940900146545435,0.3003858397962338,0.9986594971081671,-0.5288541169793499,1
37182856,189.0,6,1.0,1.0,Entire home/apt,Entire rental unit,4.98,0.07397260273972603,0.07692307692307693,0.0,0.12222222222222222,131.0,42.0,309.48091603053433,5103.0,8.537779825024625,1.0,2.0,2.0,1.0,1.0,Logan Square,41.9266,-87.69645,3.0,2,30,1.0,18,338,131,42,4,49,4.96,4.98,4.98,5.0,4.97,4.94,t,1,3.62,False,False,False,False,True,False,False,False,3.090317932694193,-0.5964187109318189,-0.50965001665219,-0.5737237489509142,0.3448288336615217,1
37248792,176.0,4,1.0,1.0,Entire home/apt,Entire serviced apartment,5.0,0.005479452054794521,0.009615384615384616,0.0,0.0,2.0,0.0,146.0,352.0,5.8664680569332965,1.0,14.0,105.0,1.0,1.0,Loop,41.88561,-87.61848,2.0,32,1125,1.0,28,363,2,0,0,0,5.0,5.0,5.0,5.0,5.0,4.5,f,14,0.05,False,False,False,False,False,True,False,False,-2.4855449703564183,0.2546347402108622,0.2184876304907601,-0.9466232721472282,-0.1184168973347687,0
37273935,100.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.88,0.08493150684931507,0.11538461538461539,0.0,0.0,133.0,44.0,219.0,3100.0,8.03947991910045,0.0,5.0,5.0,1.0,0.0,Logan Square,41.92363,-87.69585,1.0,2,325,1.0,7,334,133,44,4,45,4.89,4.91,4.84,4.95,4.9,4.83,f,5,3.6,False,False,False,False,True,False,False,False,1.7285214072692203,-0.1406779165167644,-0.4165118295775,0.4379153756477429,-0.5602861602100491,1
37281104,100.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.93,0.5095890410958904,0.5096153846153846,1.0,0.0,55.0,0.0,247.16363636363636,18600.0,9.83097062169695,0.0,1.0,1.0,1.0,1.0,West Ridge,41.98961,-87.69798,2.0,32,60,1.0,30,179,55,0,0,0,4.96,4.98,4.93,4.93,4.73,4.84,f,1,0.82,False,False,False,False,True,False,False,False,1.7791007751163916,-0.1917780022553183,0.0248817028266008,0.4302143881454867,-0.5591523659655799,1
37283545,194.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.94,0.6027397260273972,0.5961538461538461,0.0,1.0,16.0,1.0,162.4375,42679.99999999999,10.661509135319276,1.0,29.0,42.0,1.0,1.0,Bridgeport,41.84289,-87.6387,2.0,32,370,1.0,0,145,16,1,0,1,4.94,4.88,5.0,5.0,4.81,4.75,f,29,0.22,False,False,False,False,True,False,False,False,-0.708751928336044,0.0241752887980539,-0.4296460156831373,1.3767879801558052,-1.7159714739064609,1
37300218,98.0,2,1.0,1.0,Private room,Private room in loft,4.8,0.2465753424657534,0.3269230769230769,0.08695652173913043,0.23333333333333334,405.0,61.0,245.04691358024692,8820.0,9.084890521258767,1.0,4.0,10.0,1.0,1.0,Near North Side,41.89072,-87.63032,1.0,32,1125,1.0,3,275,405,61,4,74,4.82,4.64,4.94,4.93,4.98,4.83,t,4,5.41,False,True,False,False,False,True,False,False,-1.279335492157469,0.818211251668497,0.885812178899456,0.4847553144496606,-1.0214369040119438,2
37325675,230.0,5,2.0,2.0,Entire home/apt,Entire rental unit,4.93,0.810958904109589,0.8269230769230769,1.0,0.6777777777777778,106.0,31.0,232.71698113207546,68080.0,11.128453451741024,1.0,3.0,4.0,1.0,1.0,Near West Side,41.87784,-87.65924,3.0,2,1125,1.0,12,69,106,30,2,36,4.94,4.9,4.94,4.98,4.88,4.84,f,3,2.65,False,False,False,False,True,False,False,False,2.981837735267917,-0.9711912888783284,-1.3828468825710605,-0.4853050356861703,-0.3990142999652474,1
37326412,239.0,4,2.0,2.0,Entire home/apt,Entire rental unit,4.96,0.8438356164383561,0.8461538461538461,1.0,0.6888888888888889,131.0,37.0,227.19847328244273,73612.0,11.206576919554431,1.0,3.0,4.0,1.0,1.0,Near West Side,41.87798,-87.65929,3.0,2,1125,1.0,7,57,131,36,3,33,4.98,4.89,4.98,4.99,4.92,4.9,f,3,2.22,False,False,False,False,True,False,False,False,2.981837735267917,-0.9711912888783284,-1.3828468825710605,-0.4853050356861703,-0.3990142999652474,1
37371164,69.0,7,3.0,2.0,Entire home/apt,Entire condo,4.58,0.3013698630136986,0.3173076923076923,0.7934782608695652,0.0,133.0,11.0,184.09022556390977,7589.999999999999,8.934718614016768,0.0,2.0,9.0,1.0,1.0,Grand Boulevard,41.8187,-87.61627,4.0,3,90,1.0,15,255,133,11,0,8,4.81,4.68,4.75,4.72,4.64,4.57,t,1,2.11,False,False,False,False,False,False,False,False,-0.7187726734704261,0.4596975450501781,0.0809748468346253,0.2726916823813009,0.1316067487437635,1
37371794,95.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.58,0.5643835616438356,0.5576923076923077,1.0,0.044444444444444446,19.0,18.0,198.78947368421052,19570.0,9.88180415770497,0.0,3.0,6.0,1.0,1.0,Jefferson Park,41.97949,-87.76879,2.0,2,29,1.0,13,159,19,18,0,5,4.58,4.89,4.74,4.89,4.84,4.58,f,3,1.52,False,False,False,False,True,False,False,False,0.0700603177747321,-0.610134584837027,0.2134786003384253,-0.1553178029325129,-0.3583324027379627,0
37397842,81.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.69,0.0273972602739726,0.04807692307692308,0.0,0.0,264.0,35.0,215.375,810.0,6.698268054115413,0.0,27.0,28.0,1.0,1.0,Lincoln Square,41.96509,-87.68735,1.0,2,120,1.0,21,355,264,35,3,32,4.76,4.69,4.85,4.88,4.94,4.61,t,24,3.55,False,False,False,False,True,False,False,False,1.2633727092448352,0.1255455859859098,0.0501918802882377,0.8066899074956858,0.0351156498620349,1
37417133,89.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.52,0.5945205479452055,0.5961538461538461,1.0,0.6333333333333333,46.0,2.0,432.8478260869565,19313.0,9.868585500526864,0.0,1.0,1.0,1.0,1.0,Rogers Park,42.01741,-87.66416,1.0,28,125,1.0,0,148,46,2,0,2,4.83,4.8,4.8,4.83,4.72,4.72,t,1,0.62,False,False,False,False,True,False,False,False,0.2494041374465743,0.4012758152122195,-0.0703551440669084,1.4350514877311291,-0.0633174750887992,0
37454958,140.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.79,0.6876712328767123,0.6923076923076923,0.0,1.0,14.0,1.0,337.42857142857144,35140.0,10.467123818934358,1.0,29.0,42.0,1.0,1.0,Bridgeport,41.84427,-87.64087,1.0,32,370,1.0,0,114,14,1,0,2,4.86,5.0,4.71,4.86,4.86,4.71,f,29,0.19,False,False,False,False,True,False,False,False,-0.7692598794471048,0.1369028152452349,-0.3200036358565198,1.342392123012926,-1.7262862643413528,1
37458664,372.0,16,5.0,3.5,Entire home/apt,Entire home,4.76,0.3041095890410959,0.3076923076923077,0.7934782608695652,0.0,139.0,24.0,295.71223021582733,41292.00000000001,10.628448273058389,0.0,1.0,1.0,1.0,1.0,North Park,41.98828,-87.71659,13.0,1,28,1.0,21,254,139,24,2,22,4.84,4.73,4.86,4.91,4.91,4.65,f,1,1.9,False,False,False,True,False,False,False,False,0.2105725683978772,0.9043561966457956,0.8925012223573137,0.8117403942325251,-0.3667516964676175,4
37521255,228.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.94,0.2821917808219178,0.25961538461538464,0.0,0.4444444444444444,62.0,0.0,169.7258064516129,23484.0,10.064117198461096,1.0,6.0,6.0,1.0,1.0,Rogers Park,42.00914,-87.6635,2.0,32,100,1.0,3,262,62,0,0,0,4.9,4.89,4.87,4.97,4.95,4.66,t,6,0.83,False,False,False,False,True,False,False,False,-0.2606635897907692,1.119747767104701,-0.7130126325133636,1.058846093022924,-0.8273507651785013,1
37551145,150.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.69,0.6027397260273972,0.5961538461538461,0.0,1.0,13.0,3.0,264.2307692307692,32999.99999999999,10.404293143019792,1.0,29.0,42.0,1.0,1.0,Bridgeport,41.84185,-87.64,2.0,32,390,1.0,0,145,13,3,0,0,4.62,4.85,4.77,5.0,4.54,4.54,f,29,0.19,False,False,False,False,True,False,False,False,-0.4686926696740245,-0.0464899692790203,-0.466194267688523,1.4205512608075752,-1.600319963665977,1
37570453,37.0,2,1.0,2.5,Private room,Private room in home,4.94,0.0958904109589041,0.09615384615384616,0.0,0.0,18.0,0.0,357.8333333333333,1295.0,7.16703787691222,1.0,6.0,7.0,1.0,1.0,South Shore,41.7602,-87.56338,2.0,32,180,1.0,0,330,18,0,0,2,5.0,4.83,4.89,4.94,4.67,4.94,f,4,0.25,False,True,False,False,False,False,True,False,1.555279770951978,1.003528439485489,1.5846760110375415,-0.2915997301185369,-0.4956917463128192,2
37571365,36.0,2,1.0,2.5,Private room,Private room in home,4.73,0.0027397260273972603,0.0,0.0,0.0,22.0,2.0,170.63636363636363,36.0,3.6109179126442243,1.0,6.0,7.0,1.0,1.0,South Shore,41.76491,-87.56725,2.0,32,180,1.0,30,364,22,2,1,1,4.77,4.73,4.77,4.77,4.5,4.55,f,4,0.3,False,True,False,False,False,False,True,False,1.6844033283823667,0.933299773238141,1.7844941220524766,-0.389303765073051,-0.4680554562423136,2
37571608,40.0,2,1.0,2.5,Private room,Private room in home,5.0,0.16712328767123288,0.15384615384615385,0.0,0.044444444444444446,18.0,4.0,316.3888888888889,2440.0,7.80016307039296,1.0,6.0,7.0,1.0,1.0,South Shore,41.76072,-87.56468,2.0,32,186,1.0,12,304,18,4,1,3,5.0,4.89,5.0,5.0,4.56,4.89,f,4,0.3,False,True,False,False,False,False,True,False,1.7053158160227675,0.8339017178593142,1.597506901195655,-0.2024875379992143,-0.5173177333735935,2
37682233,140.0,3,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.6876712328767123,0.6923076923076923,0.0,1.0,14.0,0.0,262.35714285714283,35140.0,10.467123818934358,1.0,29.0,42.0,1.0,1.0,Bridgeport,41.84397,-87.63847,1.0,32,425,1.0,0,114,14,0,0,1,5.0,4.93,4.93,5.0,4.93,4.93,f,29,0.19,False,False,False,False,True,False,False,False,-0.8532907995237244,0.2301558106435055,-0.5442890830179035,1.3982040880448916,-1.6671871304129438,1
37711825,131.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.88,0.42191780821917807,0.4423076923076923,0.7934782608695652,0.06666666666666667,107.0,6.0,223.39252336448598,20174.0,9.91219949313815,1.0,2.0,2.0,1.0,1.0,Avondale,41.93435,-87.70474,2.0,3,1125,1.0,13,211,107,6,2,17,4.92,4.84,4.9,4.93,4.94,4.81,t,2,1.84,False,False,False,False,True,False,False,False,3.0202196828028183,0.1243421907462702,-1.1927541508060369,-0.3959311502375958,-0.2662213257926112,1
37714454,45.0,2,1.0,1.5,Private room,Private room in townhouse,4.95,0.4657534246575342,0.47115384615384615,0.7934782608695652,0.06666666666666667,19.0,2.0,323.7894736842105,7649.999999999999,8.942591637231851,1.0,2.0,10.0,1.0,1.0,Rogers Park,42.01084,-87.66389,1.0,60,1125,1.0,0,195,19,2,0,6,4.84,4.79,4.95,4.95,4.95,4.95,f,2,0.28,False,True,False,False,False,True,False,False,-1.4077842670022191,0.4076646812742712,-0.8407211961763068,0.7394428746462437,-0.8263604435397286,2
37752023,175.0,6,2.0,1.0,Entire home/apt,Entire condo,5.0,0.7424657534246575,0.75,1.0,0.3111111111111111,22.0,4.0,276.1818181818182,47425.0,10.766925880506054,1.0,1.0,1.0,1.0,1.0,Irving Park,41.95533,-87.71745,4.0,5,365,1.0,22,94,22,4,0,5,5.0,4.91,4.95,4.95,4.77,4.91,f,1,0.3,False,False,False,False,False,False,False,False,1.730683499021525,-0.0770856734119083,-1.187448766623831,-0.1927642252399901,-0.277169484068613,1
37784682,68.0,2,1.0,1.0,Private room,Private room in home,4.9,0.7452054794520548,0.7596153846153846,0.34782608695652173,0.9,121.0,37.0,239.46280991735537,18496.000000000004,9.82536383575455,1.0,1.0,4.0,1.0,1.0,Lincoln Square,41.96969,-87.69784,1.0,2,1125,1.0,1,93,121,37,3,39,4.88,4.96,4.94,4.98,4.95,4.93,f,1,1.71,False,True,False,False,False,False,True,False,-1.1303474326997232,-0.2901357071427248,0.9069647871843458,-0.7849735076742492,-1.2560191859585028,2
37833328,165.0,4,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.7561643835616438,0.75,1.0,0.7666666666666667,1.0,0.0,281.0,45540.0,10.726368298094252,1.0,16.0,149.0,1.0,1.0,Loop,41.88741,-87.62012,1.0,32,1125,1.0,30,89,1,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,f,16,0.01,False,False,False,False,True,False,False,False,-2.073082840202328,0.4050926961045316,-0.2331493276677092,-1.3569510518487662,-0.4498251645877691,0
37853442,398.0,14,5.0,3.0,Entire home/apt,Entire home,4.92,0.0547945205479452,0.057692307692307696,0.0,0.022222222222222223,156.0,22.0,234.6153846153846,7959.999999999999,8.982309899088579,1.0,6.0,6.0,1.0,1.0,West Ridge,41.99131,-87.67816,5.0,2,1125,1.0,21,345,156,22,2,22,4.89,4.93,4.95,4.95,4.88,4.82,f,5,2.14,False,False,False,True,False,False,False,False,1.6644160502610057,1.1619386890887982,0.955075800140854,-0.0162838135049649,-0.6434722880248834,4
37866160,24.0,1,1.0,3.0,Private room,Private room in home,4.2,0.8246575342465754,0.8365384615384616,1.0,0.6555555555555556,30.0,3.0,217.3,7224.000000000001,8.885302512980633,0.0,7.0,13.0,1.0,1.0,West Garfield Park,41.88224792480469,-87.72218322753906,1.0,5,365,1.0,5,64,30,3,0,5,4.2,3.93,4.7,4.43,4.1,4.33,f,2,0.41,False,True,False,False,False,False,True,False,-1.1958227938749102,-0.3120135442477101,0.4739312807718527,1.0522324482717034,-0.1838861939599823,2
37913525,179.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.92,0.5753424657534246,0.5769230769230769,1.0,0.0,66.0,27.0,226.24242424242425,37590.0,10.534519939024273,1.0,1.0,1.0,1.0,1.0,Edgewater,41.98462844779126,-87.66748381549985,2.0,2,365,1.0,10,155,66,27,1,24,4.98,4.95,4.97,4.98,4.98,4.79,f,1,2.31,False,False,False,False,True,False,False,False,2.1028652020717096,-0.7160723600679881,-0.6042043510217009,0.3734934274285058,0.0002338583993726,1
37942661,80.0,8,3.0,1.0,Entire home/apt,Entire rental unit,4.91,0.10684931506849316,0.09615384615384616,0.043478260869565216,0.12222222222222222,218.0,42.0,248.53669724770643,3120.0,8.045908742270779,1.0,2.0,2.0,1.0,1.0,North Center,41.960880279541016,-87.67789459228516,5.0,2,365,1.0,18,326,218,42,6,27,4.9,4.86,4.95,4.98,4.94,4.79,t,2,2.96,False,False,False,False,True,False,False,False,-1.0906756806225313,0.6693427411458517,-0.4959679440452192,1.3673567971075955,-1.0322484953078677,1
37967120,313.0,5,2.0,1.0,Entire home/apt,Entire guest suite,4.99,0.46301369863013697,0.47115384615384615,0.7391304347826086,0.3111111111111111,122.0,24.0,279.61475409836066,52897.0,10.876120809948317,1.0,1.0,1.0,1.0,1.0,Lake View,41.93875,-87.65186,3.0,3,28,1.0,9,196,122,23,1,30,4.97,4.97,4.98,5.0,4.99,4.94,f,1,1.66,False,False,False,False,False,True,False,False,1.7467767881117138,-0.6020280993168596,-0.4989074633979447,-0.4830870554911532,-0.7891787011926368,1
38021812,64.0,3,2.0,1.0,Entire home/apt,Entire condo,4.57,0.5917808219178082,0.5865384615384616,1.0,0.0,23.0,0.0,259.8695652173913,13824.0,9.534233826390535,1.0,2.0,5.0,1.0,0.0,South Shore,41.76598,-87.59276,2.0,32,180,1.0,0,149,23,0,0,0,4.74,4.35,4.78,4.61,3.96,4.61,f,1,0.31,False,False,False,False,False,False,False,False,-1.0463047435395063,1.3042745470008206,0.4568292896601759,0.9508381869777206,-0.614271753984857,1
38023244,194.0,9,3.0,2.0,Entire home/apt,Entire condo,4.61,0.852054794520548,0.8846153846153846,1.0,0.7,266.0,33.0,275.7105263157895,60334.0,11.007667645507702,0.0,1.0,2.0,1.0,1.0,Near West Side,41.88281,-87.66747,4.0,2,730,1.0,10,54,266,33,3,51,4.67,4.52,4.64,4.82,4.83,4.66,t,1,3.72,False,False,False,False,False,False,False,False,-1.1552675033573936,1.2119961610325118,0.6741985423049432,0.6109793122868151,0.1294974392102268,1
